"","No","SiteID","LON","LAT","BP","Age","GPP","BPE","reference","Forest_type","PFT","species","Tg","g_vpd","soilCN","f","lnvpd","lnCN","lnf","lnage","f_incoparate","lnf_incoparate"
"343",343,99,-122.2342,43.4263,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,6.81610443583721,520.091518812987,15.9142053701252,0.753424657534247,6.25400479380697,2.76721212986926,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"344",344,100,-122.2342,44.8386,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.10567823413996,447.707176812499,16,1,6.10413939552384,2.77258872223978,0,NA,1,0
"345",345,101,-122.2324,44.8094,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,6.97023232280181,453.363085502929,16,0.915068493150685,6.11669331769432,2.77258872223978,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"346",346,102,-122.23,37.4,164.25,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Grassland",NA,13.9611429810523,620.716238403319,9.33070010375976,1,6.43087403451339,2.23331004996042,0,NA,1,0
"347",347,103,-122.23,44.27,894,146,3426,0.260945709281961,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.85856782644956,501.006369323723,16,1,6.21661881422506,2.77258872223978,0,4.98360662170834,1,0
"348",348,104,-122.2246,44.836,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.66793272506021,449.042458911132,16,0.915068493150685,6.10711744654789,2.77258872223978,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"349",349,105,-122.22,44.27,649,142,2695,0.240816326530612,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.89587447752557,501.162096557616,16,1,6.21692959477832,2.77258872223978,0,4.95582705760126,1,0
"350",350,106,-122.2083,43.5015,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.35265436531007,518.613662707519,15.6769834680013,0.753424657534247,6.2511592181249,2.75219361554743,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"351",351,107,-122.2,44.25,578,552,2656,0.217620481927711,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.7264777198435,502.254562377932,16,1,6.2191070875322,2.77258872223978,0,6.31354804627709,1,0
"352",352,108,-122.2,44.25,481,20,2415,0.199171842650104,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.7264777198435,502.254562377932,16,1,6.2191070875322,2.77258872223978,0,2.99573227355399,1,0
"353",353,109,-122.2,44.25,682,38,2188,0.311700182815356,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.7264777198435,502.254562377932,16,1,6.2191070875322,2.77258872223978,0,3.63758615972639,1,0
"354",354,110,-122.2,44.26,560,19,2194,0.255241567912489,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.61342383176102,497.251571655277,16,1,6.20909607842346,2.77258872223978,0,2.94443897916644,1,0
"355",355,111,-122.2,44.26,553,12,2591,0.213431107680432,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.61342383176102,497.251571655277,16,1,6.20909607842346,2.77258872223978,0,2.484906649788,1,0
"356",356,112,-122.19,44.26,657,166,2951,0.222636394442562,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.40385535965365,492.05626159668,16,1,6.1985930627933,2.77258872223978,0,5.11198778835654,1,0
"357",357,113,-122.1899,43.4991,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.80468861467899,522.90486364502,15.5388959834219,0.753424657534247,6.25939954244174,2.74334629887794,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"358",358,114,-122.1896,43.4949,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.96448822246576,522.734924667969,15.5444076432854,0.753424657534247,6.25907449938113,2.74370093685256,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"359",359,115,-122.18,44.23,511,38,1883,0.271375464684015,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.46255132069213,497.438610229499,15.9568800010681,1,6.20947215246105,2.76989008425639,0,3.63758615972639,1,0
"360",360,116,-122.18,44.25,824,70,2110,0.390521327014218,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.28370836526174,490.386837768559,16,1,6.19519454447502,2.77258872223978,0,4.24849524204936,1,0
"361",361,117,-122.18,44.26,442,629,2397,0.184397163120567,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.19428688754658,486.860951538091,16,1,6.1879785618582,2.77258872223978,0,6.44413125670044,1,0
"362",362,118,-122.17,44.23,543,795,2072,0.262065637065637,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.22902015541998,492.296350402833,15.9507200012207,1,6.1990808733766,2.76950396935439,0,6.67834211465433,1,0
"363",363,119,-122.1608,43.4169,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.02547205403049,541.341013337405,15.5414656273582,0.753424657534247,6.29404941915252,2.7435116537071,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"364",364,120,-122.1476,44.7782,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.33417022498395,448.977753541015,16,0.915068493150685,6.10697333983552,2.77258872223978,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"365",365,121,-122.1093,45.8464,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.00962098356613,430.134736637694,8.90119322788743,0.915068493150685,6.06409850062446,2.18618533830059,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"366",366,122,-122.097,45.8708,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.43803086978087,437.925329794922,9.08649218193667,0.915068493150685,6.08204841592282,2.20678893513455,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"367",367,123,-122.0899,45.8344,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.70893197628136,433.444808594725,8.83504449307237,0.915068493150685,6.07176447230147,2.17872614176038,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"368",368,124,-122.0736,45.8596,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.47812708969813,441.564804392088,9.03336092102417,0.915068493150685,6.09032479158758,2.2009244932008,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"369",369,125,-122.0274,45.849,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.82994666619549,446.753756201172,9.00383420195234,1,6.10200756184117,2.19765050905357,0,NA,1,0
"370",370,126,-122.0101,45.8141,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.27339965695262,454.157574685307,8.74893178645446,1,6.11844421862738,2.1689316113689,0,NA,1,0
"371",371,127,-122,44,489,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.63101875450878,500.650260925292,14.0750000476837,0.753424657534247,6.21590777532674,2.64440017741358,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"372",372,128,-121.9945,44.7894,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.74253574560495,467.132459416504,16,0.915068493150685,6.14661285645846,2.77258872223978,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"373",373,129,-121.9901,44.8006,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.48648995964756,468.026179275879,16,0.915068493150685,6.14852423297681,2.77258872223978,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"374",374,130,-121.95,45.82,525,500,1906,0.275445960125918,"Peng 2023, Journal of Ecology","","Forest","Fraxinus excelsior",9.03078882644569,494.126473999021,8.84240007019043,1,6.20279150466127,2.17955834095255,0,6.21460809842219,1,0
"375",375,131,-121.95,47.38,846,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.0559669822455,504.998492431641,15.3572000846863,1,6.22455544398703,2.73158442495015,0,NA,1,0
"376",376,132,-121.9007,44.7723,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.87189049169991,487.820967197022,16,0.753424657534247,6.1899484680418,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"377",377,133,-121.8975,44.7824,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.64106697390333,488.605515838623,16,0.753424657534247,6.19155544782792,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"378",378,134,-121.8935,44.7855,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.5560548179389,488.903491378785,16,0.753424657534247,6.1921651108534,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"379",379,135,-121.8859,44.763,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.25310981162195,485.725623798829,16,0.753424657534247,6.18564390439173,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"380",380,136,-121.8761,44.7004,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.15215038058768,489.82286903076,16,0.753424657534247,6.19404383397681,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"381",381,137,-121.873,44.7035,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.02627007141666,490.120724353025,16,0.753424657534247,6.1946517369897,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"382",382,138,-121.8699,44.6877,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.90570682280979,494.642901895628,16,0.753424657534247,6.20383609191519,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"383",383,139,-121.8698,44.6958,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.89035508852869,493.075881546875,16,0.753424657534247,6.20066308014352,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"384",384,140,-121.865,44.6882,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.65414751870353,496.956689990235,16,0.753424657534247,6.20850287942268,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"385",385,141,-121.8,44.42,370,NA,879,0.420932878270762,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga mertensiana Carr",8.37434812121922,524.083367919921,16,0.753424657534247,6.26165077074994,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"386",386,142,-121.7909,44.3905,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.48740820916391,535.180787214357,16,0.753424657534247,6.28260460984073,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"387",387,143,-121.7894,44.3854,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.50502422208531,536.337688375,16,0.753424657534247,6.28476397831927,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"388",388,144,-121.7891,44.4175,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.61503156507205,532.328501940915,16,0.753424657534247,6.27726078362766,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"389",389,145,-121.7863,44.3696,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.47536435653282,536.805210121094,16,0.753424657534247,6.28563529149914,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"390",390,146,-121.7698,44.501,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.65756900010969,539.188314277344,16,0.753424657534247,6.29006488702895,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"391",391,147,-121.7637,44.3815,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.26207152186682,542.625661203614,16,0.753424657534247,6.29641969214675,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"392",392,148,-121.7629,44.4435,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.68029862403351,539.348938588867,16,0.753424657534247,6.29036274287451,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"393",393,149,-121.758,44.3703,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.15454337353842,543.597670798342,16,0.753424657534247,6.29820939749655,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"394",394,150,-121.7574,44.4786,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.46419077682354,537.480203101563,16,0.753424657534247,6.28689192788457,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"395",395,151,-121.7562,44.3165,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.31168863124627,542.236347944331,16,0.753424657534247,6.29570197270831,2.77258872223978,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"396",396,152,-121.7527,44.4671,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.9493799603766,538.601156901366,16,0.753424657534247,6.28897532835396,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"397",397,153,-121.7503,44.48,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.7312106449677,539.758441748048,16,0.753424657534247,6.29112170938016,2.77258872223978,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"398",398,154,-121.742,44.5512,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.71101631940488,546.636918686523,15.8760000000001,0.753424657534247,6.30378481363262,2.76480853492082,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"399",399,155,-121.7366,44.4296,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.4442520969882,540.399807115234,15.7922999999999,0.83013698630137,6.29230924915636,2.75952247947117,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"400",400,156,-121.7358,44.4948,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.30059564681455,546.104178179688,15.7799,0.83013698630137,6.30280976007132,2.75873697826203,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"401",401,157,-121.723,44.4023,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.54507059434885,547.408740224607,15.5815,0.83013698630137,6.30519576327598,2.7460843130868,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"402",402,158,-121.7223,44.5272,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.14024358641653,553.477937994624,15.5706500000001,0.83013698630137,6.31622189226599,2.74538773192379,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"403",403,159,-121.7222,44.4754,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.98091768559248,546.839024496093,15.5691,0.915068493150685,6.30415447116946,2.74528818070701,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"404",404,160,-121.7201,44.4701,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.99445410585171,546.743369095458,15.53655,0.915068493150685,6.30397953162866,2.74319531257013,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"405",405,161,-121.7177,44.5432,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.88649542369023,553.314145628418,15.4993499999999,0.83013698630137,6.31592591550609,2.74079808756201,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"406",406,162,-121.7157,44.5575,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.62410972492623,552.647266729734,15.46835,0.753424657534247,6.31471994399197,2.73879600084876,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"407",407,163,-121.7156,44.513,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.65698793221213,554.832954140625,15.4667999999999,0.83013698630137,6.3186670849114,2.73869579121659,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"408",408,164,-121.712,44.446,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.98502899097737,548.073792846676,15.4110000000001,0.915068493150685,6.30640993636171,2.73508154015324,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"409",409,165,-121.7118,44.4363,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.93714963536186,547.919456289062,15.4078999999999,0.915068493150685,6.30612829857105,2.73488036489971,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"410",410,166,-121.7118,44.4363,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.93714963536186,547.919456289062,15.4078999999999,0.915068493150685,6.30612829857105,2.73488036489971,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"411",411,167,-121.7115,44.4559,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.04274946205957,548.520600042723,15.40325,0.915068493150685,6.30722483606149,2.73457852611503,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"412",412,168,-121.7081,44.4767,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.17489214768394,550.007197355713,15.35055,0.915068493150685,6.30993136424219,2.7311513040102,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"413",413,169,-121.7058,44.4238,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.92954781611565,551.70095226953,15.3148999999999,0.915068493150685,6.31300614634093,2.72882621071722,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"414",414,170,-121.7017,44.3015,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.25120764597341,577.487730187987,15.25135,0.753424657534247,6.35868719574251,2.72466802372552,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"415",415,171,-121.698,44.5064,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.06912626672726,560.060216391603,15.1939999999999,0.915068493150685,6.32804430721906,2.72090061308102,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"416",416,172,-121.6964,44.5673,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.07361121314124,566.72951854541,15.1692,0.83013698630137,6.33988215030571,2.71926705630737,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"417",417,173,-121.6901,44.4485,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.27021625353118,557.454176824948,15.07155,0.915068493150685,6.32338030592019,2.71280886070039,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"418",418,174,-121.69,44.45,110,9,642,0.171339563862928,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus ponderosa Laws",9.28195332640954,557.259890747069,15.07,0.915068493150685,6.3230317213181,2.7127060126384,-0.0887563606057911,2.19722457733622,0.912328767123288,-0.0917548636020477
"419",419,175,-121.6879,44.4478,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.29254737678662,558.512622016599,15.03745,0.915068493150685,6.32527721810455,2.71054375627449,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"420",420,176,-121.6842,44.2411,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.5371583825893,559.510826157231,14.8610770989484,0.753424657534247,6.32706287726492,2.69874551976838,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"421",421,177,-121.6836,44.4877,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.68144557708782,558.930666072754,14.9708,0.915068493150685,6.32602543339228,2.70610163721742,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"422",422,178,-121.6767,44.5015,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.50548522492229,565.958003231203,14.8638499999999,0.915068493150685,6.33851987621213,2.69893209052433,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"423",423,179,-121.6738,44.3258,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.51300726984326,578.09693515625,14.8189,0.83013698630137,6.35974156249377,2.69590339309161,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"424",424,180,-121.6703,44.4337,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.27594945846156,570.031307802245,14.76465,0.915068493150685,6.34569128528907,2.69223581020784,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"425",425,181,-121.6701,44.2321,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,8.65612335751869,557.718675717284,14.5299404737373,0.753424657534247,6.323854669866,2.6762113807904,-0.28312625591592,NA,0.764383561643836,-0.268685571761126
"426",426,182,-121.6701,44.5255,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.33525696835668,577.163533859861,14.7615500000001,0.915068493150685,6.35812564725296,2.69202582720893,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"427",427,183,-121.67,44.42,400,148,1257.5,0.318091451292247,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus ponderosa Laws",9.15548217470004,573.266797485349,14.76,0.915068493150685,6.35135122350732,2.69192081917233,-0.0887563606057911,4.99721227376411,0.912328767123288,-0.0917548636020477
"428",428,184,-121.67,44.42,413,148,1190,0.347058823529412,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus ponderosa Laws",9.15548217470004,573.266797485349,14.76,0.915068493150685,6.35135122350732,2.69192081917233,-0.0887563606057911,4.99721227376411,0.912328767123288,-0.0917548636020477
"429",429,185,-121.67,44.42,156,148,364,0.428571428571429,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus ponderosa Laws",9.15548217470004,573.266797485349,14.76,0.915068493150685,6.35135122350732,2.69192081917233,-0.0887563606057911,4.99721227376411,0.912328767123288,-0.0917548636020477
"430",430,186,-121.67,44.42,456,148,1111.5,0.41025641025641,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus ponderosa Laws",9.15548217470004,573.266797485349,14.76,0.915068493150685,6.35135122350732,2.69192081917233,-0.0887563606057911,4.99721227376411,0.912328767123288,-0.0917548636020477
"431",431,187,-121.67,44.42,363,148,1120,0.324107142857143,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus ponderosa Laws",9.15548217470004,573.266797485349,14.76,0.915068493150685,6.35135122350732,2.69192081917233,-0.0887563606057911,4.99721227376411,0.912328767123288,-0.0917548636020477
"432",432,188,-121.67,44.42,156,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.15548217470004,573.266797485349,14.76,0.915068493150685,6.35135122350732,2.69192081917233,-0.0887563606057911,NA,0.912328767123288,-0.0917548636020477
"433",433,189,-121.67,44.43,543,106,1666,0.32593037214886,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus ponderosa Laws",9.2432806373727,571.020624999998,14.76,0.915068493150685,6.34742532984429,2.69192081917233,-0.0887563606057911,4.66343909411207,0.912328767123288,-0.0917548636020477
"434",434,190,-121.67,44.45,246,93,859,0.286379511059371,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus ponderosa Laws",9.39915400472566,566.347680664058,14.76,0.915068493150685,6.33920816640404,2.69192081917233,-0.0887563606057911,4.53259949315326,0.912328767123288,-0.0917548636020477
